run_id,run_family,S,eta,T,rho,iteration,assignment,all_tied_optima,tie_count,objective_value,weights,regrets,clipped_regrets,pre_mixing_weights,next_weights,weight_entropy,effective_environments,effective_fraction
B6-time-edge-s12-eta0p25-t10-rho0,B6-time-edge,12,0.25,10,0.0,6,"[0,2,1,2]","[[0,2,1,2]]",1,0.25191908518876993,"[0.0751190837645292,0.08018580938340442,0.11766809496262802,0.07857368792816524,0.09004392833010437,0.07777230057532165,0.08472985488422835,0.07086281639985856,0.09141003057272598,0.0778721115066669,0.07822941919866003,0.07753286249370726]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07369672945036644,0.07952798689937934,0.12440601965468757,0.07766575104839941,0.09104785632397913,0.07674239041812408,0.08481033111992174,0.06884848102942527,0.09266144084314132,0.07685730673607755,0.07726889045095624,0.07646681602554199]","[0.07369672945036644,0.07952798689937934,0.12440601965468757,0.07766575104839941,0.09104785632397913,0.07674239041812408,0.08481033111992174,0.06884848102942527,0.09266144084314132,0.07685730673607755,0.07726889045095624,0.07646681602554199]",2.4756492364174036,11.889423654717016,0.9907853045597513
B6-time-edge-s12-eta0p25-t10-rho0,B6-time-edge,12,0.25,10,0.0,7,"[0,2,1,2]","[[0,2,1,2]]",1,0.25206461798167684,"[0.07369672945036644,0.07952798689937934,0.12440601965468757,0.07766575104839941,0.09104785632397913,0.07674239041812408,0.08481033111992174,0.06884848102942527,0.09266144084314132,0.07685730673607755,0.07726889045095624,0.07646681602554199]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07226029032359084,0.07883081482206024,0.13145515522666407,0.07672475484521213,0.09201075000125425,0.07568315947726692,0.0848427251034635,0.06685345727733556,0.09387669643645587,0.07581269354680292,0.07627685891323639,0.07537264402665744]","[0.07226029032359084,0.07883081482206024,0.13145515522666407,0.07672475484521213,0.09201075000125425,0.07568315947726692,0.0848427251034635,0.06685345727733556,0.09387669643645587,0.07581269354680292,0.07627685891323639,0.07537264402665744]",2.4720185995405575,11.846335740367499,0.9871946450306249
B6-time-edge-s12-eta0p25-t10-rho0,B6-time-edge,12,0.25,10,0.0,8,"[0,2,1,2]","[[0,2,1,2]]",1,0.2522149462762631,"[0.07226029032359084,0.07883081482206024,0.13145515522666407,0.07672475484521213,0.09201075000125425,0.07568315947726692,0.0848427251034635,0.06685345727733556,0.09387669643645587,0.07581269354680292,0.07627685891323639,0.07537264402665744]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07081034821612414,0.07809398464997797,0.13882234948964084,0.07575076328988646,0.0929293623728167,0.07459482952875705,0.08482541649840591,0.0648782191716109,0.09505218139514647,0.07473847516436603,0.07525345878913539,0.07425061143413221]","[0.07081034821612414,0.07809398464997797,0.13882234948964084,0.07575076328988646,0.0929293623728167,0.07459482952875705,0.08482541649840591,0.0648782191716109,0.09505218139514647,0.07473847516436603,0.07525345878913539,0.07425061143413221]",2.467692227418285,11.795194790827676,0.9829328992356396
B6-time-edge-s12-eta0p25-t10-rho0,B6-time-edge,12,0.25,10,0.0,9,"[0,2,1,2]","[[0,2,1,2]]",1,0.2523701975193796,"[0.07081034821612414,0.07809398464997797,0.13882234948964084,0.07575076328988646,0.0929293623728167,0.07459482952875705,0.08482541649840591,0.0648782191716109,0.09505218139514647,0.07473847516436603,0.07525345878913539,0.07425061143413221]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.462631272023707,11.735650638364067,0.9779708865303389
B6-time-edge-s12-eta0p5-t1-rho0,B6-time-edge,12,0.5,1,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.4849066497880004,12.0,1.0
B6-time-edge-s12-eta0p5-t2-rho0,B6-time-edge,12,0.5,2,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]",2.4849066497880004,12.0,1.0
B6-time-edge-s12-eta0p5-t2-rho0,B6-time-edge,12,0.5,2,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.25138206699073223,"[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.4839681822695576,11.988743672453717,0.9990619727044764
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]",2.4849066497880004,12.0,1.0
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.25138206699073223,"[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07791956263162537,0.08138505529511333,0.10509582560927501,0.08029054573065647,0.0879257214459159,0.0797436815567891,0.0844313940097048,0.07494774850307989,0.08881279834425072,0.07981189427159,0.08005584673306917,0.0795799258689303]","[0.07791956263162537,0.08138505529511333,0.10509582560927501,0.08029054573065647,0.0879257214459159,0.0797436815567891,0.0844313940097048,0.07494774850307989,0.08881279834425072,0.07981189427159,0.08005584673306917,0.0795799258689303]",2.4839681822695576,11.988743672453717,0.9990619727044764
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.25164185166291164,"[0.07791956263162537,0.08138505529511333,0.10509582560927501,0.08029054573065647,0.0879257214459159,0.0797436815567891,0.0844313940097048,0.07494774850307989,0.08881279834425072,0.07981189427159,0.08005584673306917,0.0795799258689303]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07511908376452921,0.08018580938340446,0.11766809496262808,0.07857368792816526,0.09004392833010434,0.07777230057532163,0.08472985488422834,0.07086281639985857,0.091410030572726,0.07787211150666691,0.07822941919866,0.0775328624937073]","[0.07511908376452921,0.08018580938340446,0.11766809496262808,0.07857368792816526,0.09004392833010434,0.07777230057532163,0.08472985488422834,0.07086281639985857,0.091410030572726,0.07787211150666691,0.07822941919866,0.0775328624937073]",2.480975725990059,11.952921506032887,0.9960767921694073
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.25191908518876993,"[0.07511908376452921,0.08018580938340446,0.11766809496262808,0.07857368792816526,0.09004392833010434,0.07777230057532163,0.08472985488422834,0.07086281639985857,0.091410030572726,0.07787211150666691,0.07822941919866,0.0775328624937073]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07226029032359084,0.07883081482206028,0.1314551552266641,0.07672475484521213,0.0920107500012542,0.07568315947726688,0.08484272510346345,0.06685345727733556,0.09387669643645585,0.07581269354680291,0.07627685891323635,0.07537264402665747]","[0.07226029032359084,0.07883081482206028,0.1314551552266641,0.07672475484521213,0.0920107500012542,0.07568315947726688,0.08484272510346345,0.06685345727733556,0.09387669643645585,0.07581269354680291,0.07627685891323635,0.07537264402665747]",2.4756492364174036,11.889423654717016,0.9907853045597513
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.2522149462762631,"[0.07226029032359084,0.07883081482206028,0.1314551552266641,0.07672475484521213,0.0920107500012542,0.07568315947726688,0.08484272510346345,0.06685345727733556,0.09387669643645585,0.07581269354680291,0.07627685891323635,0.07537264402665747]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.06934755948572217,0.07731728113043838,0.14651381674116423,0.07474393202914269,0.09380041666974424,0.07347771148911353,0.08475685158356189,0.06292328584864233,0.09618421432655803,0.07363494432746864,0.07419891499916927,0.07310107136927456]","[0.06934755948572217,0.07731728113043838,0.14651381674116423,0.07474393202914269,0.09380041666974424,0.07347771148911353,0.08475685158356189,0.06292328584864233,0.09618421432655803,0.07363494432746864,0.07419891499916927,0.07310107136927456]",2.4676922274182846,11.79519479082767,0.9829328992356392
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,5,"[0,2,1,2]","[[0,2,1,2]]",1,0.25253048845638193,"[0.06934755948572217,0.07731728113043838,0.14651381674116423,0.07474393202914269,0.09380041666974424,0.07347771148911353,0.08475685158356189,0.06292328584864233,0.09618421432655803,0.07363494432746864,0.07419891499916927,0.07310107136927456]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.06638645812449971,0.07564390993032385,0.16289073350150116,0.07263287074553203,0.09538669503215637,0.07115883450464901,0.08446015216174636,0.059076635349379535,0.09830297078213762,0.07134159847147795,0.07199778673992062,0.07072135465667573]","[0.06638645812449971,0.07564390993032385,0.16289073350150116,0.07263287074553203,0.09538669503215637,0.07115883450464901,0.08446015216174636,0.059076635349379535,0.09830297078213762,0.07134159847147795,0.07199778673992062,0.07072135465667573]",2.4567965378859005,11.667375613959688,0.9722813011633074
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,6,"[0,2,1,2]","[[0,2,1,2]]",1,0.2528665936710939,"[0.06638645812449971,0.07564390993032385,0.16289073350150116,0.07263287074553203,0.09538669503215637,0.07115883450464901,0.08446015216174636,0.059076635349379535,0.09830297078213762,0.07134159847147795,0.07199778673992062,0.07072135465667573]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.06338383263256936,0.07381116239326745,0.1806195918372401,0.07039489393866938,0.09674343783904989,0.06873100775599385,0.08394205244940153,0.05531855056647666,0.10020287081178332,0.06893700154591524,0.06967731682376448,0.06823828140586877]","[0.06338383263256936,0.07381116239326745,0.1806195918372401,0.07039489393866938,0.09674343783904989,0.06873100775599385,0.08394205244940153,0.05531855056647666,0.10020287081178332,0.06893700154591524,0.06967731682376448,0.06823828140586877]",2.4426486486548984,11.503469075918876,0.9586224229932396
B6-time-edge-s12-eta0p5-t10-rho0,B6-time-edge,12,0.5,10,0.0,7,"[0,2,1,2]","[[0,2,1,2]]",1,0.25322392303072283,"[0.06338383263256936,0.07381116239326745,0.1806195918372401,0.07039489393866938,0.09674343783904989,0.06873100775599385,0.08394205244940153,0.05531855056647666,0.10020287081178332,0.06893700154591524,0.06967731682376448,0.06823828140586877]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.060347866968263976,0.07182151324516682,0.1997182558747749,0.0680351801225008,0.0978452307016119,0.06620046314452653,0.08319394884738704,0.051654749867072705,0.10185400637290684,0.06642726535069284,0.06724316103244748,0.0656583584726481]","[0.060347866968263976,0.07182151324516682,0.1997182558747749,0.0680351801225008,0.0978452307016119,0.06620046314452653,0.08319394884738704,0.051654749867072705,0.10185400637290684,0.06642726535069284,0.06724316103244748,0.0656583584726481]",2.424937591165597,11.301524082325225,0.9417936735271021
